,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
298,Ford,Mustang,Fastback V8,"74,62,000",4951 cc,8,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,60.9 litres,Petrol,1391,4784,2080,"Sedan, Coupe",3,10 km/litre,13 km/litre,13 km/litre,,,6,137 mm,Ventilated Disc,Ventilated Disc,Double Ball Joint MacPherson Strut with Stabilizer Bar,Integral Link Independent with Coil Springs & Stabilizer Bar,,,255/40 R19,275/40 R19,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,401PS@6550RPM,515Nm@4250-4300RPM,Digital,Analog,Analog,Yes,4,Leather,Automatic,2720 mm,,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"2 Years / 100,000 Kms (whichever comes first)",Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,3 Years /100000 Kms (Whichever comes earlier),Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Driver knee airbag, Drive side airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",Yes,Yes,Electric Adjustment with Memory,Yes,,Yes,,Yes,Yes,Yes,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
299,Jeep,Grand Cherokee,Limited,"78,82,867",2987 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93.5 litres,Diesel,1802,4828,1943,SUV,5,12.8 km/litre,,12.8 km/litre,,2432 kg,,206 mm,Ventilated Disc,Ventilated Disc,Steel Suspension,Steel Suspension,,,265 / 60 R18,265 / 60 R18,Electro-Hydraulic,Only Front Windows,"Yes, with memory",Yes,240PS@3600rpm,570Nm@2000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2915 mm,265 / 60 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,All Rows,2955 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
300,Jeep,Grand Cherokee,Summit,"89,31,819",2987 cc,6,,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93.5 litres,Diesel,1802,4828,1943,SUV,5,12.8 km/litre,,12.8 km/litre,,2455 kg,,,Ventilated Disc,Ventilated Disc,Steel Suspension,Steel Suspension,,,265/50 R20,265/50R20,Electro-Hydraulic,Only Front Windows,"Yes, with memory",Yes,240PS@3600rpm,570Nm@2000rpm,Digital,Analog,Analog,1,5,Leather,Automatic,2915 mm,265/50 R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 Years Unlimited Kilometres,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,"Front Row, Second Row",2955 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
301,Jeep,Grand Cherokee,Srt,"1,14,00,000",6417 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93.5 litres,Petrol,1749,4846,1954,SUV,5,12.8 km/litre,,12.8 km/litre,,2458 kg,8,210 mm,Ventilated Disc,Ventilated Disc,Independent front suspensions with coil-over springs,Independent rear suspensions with coil-over springs,,,295/45R20,295/45R20,Yes,All Windows,"Yes, with memory",Yes,468 bhp @ 6250 rpm,624 Nm @ 4100 rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2915 mm,295/45R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,Yes,Yes,,,,,Yes,Yes,"Front Row, Second Row",2949 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,7,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,,
302,Jeep,Grand Cherokee,Summit Petrol,"75,15,000",3604 cc,6,,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93.5 litres,Petrol,1802,4828,1943,SUV,5,,,8.61 km/litre,,2455 kg,,,Ventilated Disc,Ventilated Disc,Steel Suspension,Steel Suspension,,,265/50 R20,265/50R20,Electric Power,Only Front Windows,"Yes, with memory",Yes,286PS@6350rpm,347Nm@4300rpm,Digital,Analog,Analog,1,5,Leather,Automatic,2915 mm,265/50 R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 Years Unlimited Kilometres,Yes,With Remote,1025 litres,Yes,Yes,Yes,,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,"Second Row, Front Row",2955 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
303,,Mercedes-Benz E-Class Cabriolet,E400,"77,11,338",2996 cc,6,4,,V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1398,4703,1786,Convertible,2,4.5 km/litre,8.5 km/litre,10 km/litre,,1640 kg,,,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",862 mm,1081 mm,255/40 R18,255/35 R18,Electric Power,All Windows,,Smart Key,334PS@6000RPM,480Nm@1600-4000RPM,Analog,Analog,Analog,Yes,4,,,2760 mm,255/35 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,540 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,5.6 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,,,,,Yes,,,Yes,Yes,All Rows,2140 kg,"Curtain airbags, Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,10.3:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,,Yes,,,Yes,,,,,
304,Bmw,M2 Competition,Coupe,"81,80,000",2979 cc,6,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,52 litres,Petrol,1410,4461,1854,Coupe,2,12.5-12.7 km/litre,8.3-8.4 km/litre,9.8-10.0 km/litre,,1625 kg,7,,Ventilated Disc,Ventilated Disc,Adaptive M Suspension,Adaptive M Suspension,1579 mm,1601 mm,245/35ZR19,265/35ZR19,Electric Power,All Windows,Yes,Smart Key,410hp@5230-7000RPM,550Nm@2350-5230rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,2693 mm,R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",460 litres,Yes,Yes,,Digital,Front,Yes,Front,Yes,,Yes,Manual,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,2010 kg,"Front passenger knee airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Driver head airbag, Front passenger head airbag, Drive side airbag",Yes,Yes,Yes,Yes,10,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,,,,Yes,Yes,Yes,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
305,Porsche,718,Boxster,"89,95,000",1988 cc,4,4,RWD (Rear Wheel Drive),Flat,BS IV,"Front, Longitudinal",Injection,54 litres,Petrol,1281,4379,1801,Convertible,2,9 km/litre,7.4 km/litre,7.4 km/litre,,1440 kg,,,Ventilated Disc,Ventilated Disc,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,,,235/40 R18,235/40 R18,Hydraulic Power,Only Front Windows,Yes,Yes,300PS@6500rpm,380Nm@1950-4500RPM,Analog,Analog,Analog,Yes,2,Leather,Automatic,2475 mm,235/40 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Analog,Manual,Analog,Yes,,,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,1650 kg,"Driver frontal airbag, Front passenger frontal airbag, Curtain airbags",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,,Yes,Yes,Electric Adjustment,Yes,,Yes,,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,Yes,,,,,,
306,Porsche,718,Cayman,"85,95,000",1988 cc,4,4,RWD (Rear Wheel Drive),Flat,BS IV,"Front, Longitudinal",Injection,54 litres,Petrol,1281,4379,1801,Coupe,2,9 km/litre,7.4 km/litre,7.4 km/litre,,1440 kg,,,Ventilated Disc,Ventilated Disc,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,Independent MacPherson Strut with Coil Springs and Gas Charged Shock Absorbers,,,235/40 R18,235/40 R18,Hydraulic Power,All Windows,Power seats,Yes,300PS@6500rpm,380Nm@1950-4500RPM,Digital,Analog,Analog,Yes,2,Leather,Automatic,2475 mm,235/40 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,1650 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Yes,Yes,Yes,Semi Automatic Adjustment,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
307,,Mercedes-Benz Gls,350 Cdi,"88,20,000",2987 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100 litres,Diesel,1850,5120,1934,SUV,4,6.5 km/litre,10.5 km/litre,11.6 km/litre,,2535 kg,7,307 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",,,275/55 R19,275/55 R19,Electric Power,All Windows,"Yes, with memory",,258PS@3600rpm,619Nm@1600-2400RPM,,,Yes,,5,Leather,Automatic,3075 mm,19,,,CD Player with Aux-in,,,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,,,Yes,,,,,,,4th year /with (absolutely no mileage restriction),,Internal,,Automatic,Analog,Yes,6.2 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,,,,,,Yes,,,,,,,Yes,Yes,,3250 kg,"Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Front passenger pelvic airbag, Driver pelvic airbag, Curtain airbags",Yes,Yes,Yes,,9,17.7:1,"Reach, Rake",,,Front & rear sensors with 360 degree view,Yes,,,,,,Multifunction Steering Wheel,,Yes,Electric Adjustment,Yes,,Yes,,,Yes,,,Only front,,,Yes,,Yes,Yes,,Yes,Yes,,,,,
308,,Mercedes-Benz Gls,63 Amg,"1,91,99,181",5461 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1850,5146,1982,SUV,4,9 km/litre,12 km/litre,12 km/litre,,2580 kg,7,307 mm,Solid Disc,Drum,Coil spring with stabilisers,coil spring with stabilisers,,,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,,557PS@5500RPM,760Nm@5250RPM,,,Yes,,7,Leather,Automatic,3075 mm,21,,,CD Player with USB & Aux-in,,,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,,Yes,,,,,,,4th year /with (absolutely no mileage restriction),,Internal,,Automatic,Analog,Yes,5.5 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,,,,,,Yes,,,,,,,Yes,Yes,,2390 kg,"Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Front passenger pelvic airbag, Driver pelvic airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,,9,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,,,,,,Multifunction Steering Wheel,,Yes,Electric Adjustment,Yes,,,,,Yes,,,Yes,,,Yes,,Yes,,,Yes,Yes,,,,,
309,,Mercedes-Benz Gls,400 4Matic,"87,76,900",2996 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1850,5146,1982,SUV,4,9 km/litre,12 km/litre,12 km/litre,,2580 kg,7,307 mm,Solid Disc,Drum,Coil spring with stabilisers,coil spring with stabilisers,,,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,Yes,333PS@5250rpm,480Nm@5250rpm,Yes,Analog,Yes,Yes,7,Leather,Automatic,3075 mm,21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,Yes,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Yes,Automatic,Analog,Yes,5.5 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,2390 kg,"Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,9,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,,
310,,Mercedes-Benz Gls,Grand Edition Petrol,"86,90,000",2996 cc,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1850,5146,1982,SUV,4,9 km/litre,12 km/litre,12 km/litre,,2580 kg,7,307 mm,Solid Disc,Drum,Coil spring with stabilisers,coil spring with stabilisers,,,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,Yes,333PS@5250rpm,480Nm@5250rpm,Yes,Analog,Yes,Yes,7,Leather,Automatic,3075 mm,21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,Yes,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Yes,Automatic,Analog,Yes,5.5 meter,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,2390 kg,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,9,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
311,,Mercedes-Benz Gls,Grand Edition Diesel,"86,90,000",2987 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100 litres,Diesel,1850,5120,1934,SUV,4,6.5 km/litre,10.5 km/litre,11.6 km/litre,,2535 kg,7,307 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",,,275/55 R19,275/55 R19,Electric Power,All Windows,"Yes, with memory",Yes,258PS@3600rpm,619Nm@1600-2400RPM,,Analog,Yes,Yes,5,Leather,Automatic,3075 mm,19,,,CD Player with Aux-in,Yes,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,,Yes,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Yes,Automatic,Analog,Yes,6.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,3250 kg,"Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Front passenger pelvic airbag, Driver pelvic airbag",Yes,Yes,Yes,Yes,9,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,Yes,,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
312,Toyota,Land Cruiser Prado,Vx L,"96,30,000",2982 cc,4,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,87 litres,Diesel,1880,4840,1885,SUV,5,7 km/litre,11 km/litre,11.13 km/litre,,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Air Spring,,,265/60R18,265/60R18,Electric Power,All Windows,"Yes, with memory",Smart Key,173PS@3400rpm,410Nm@1600-2800rpm,Digital,Analog,Analog,Yes,7,Leather,Automatic,2790 mm,265/60R18,Yes,2,DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Yes,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2990 kg,"Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,17.9:1,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
313,Lexus,Rx 450H,450Hl Luxury,"99,00,000",3456 cc,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,65 litres,Petrol,1700,5000,1895,SUV,4,18.8 km/litre,,18 km/litre,,2195 kg,,,Ventilated Disc,Ventilated Disc,MacPherson strut type (Front),Double wishbone type,1640 mm,1630 mm,235/60VR18,235/60VR18,Electric Power,All Windows,"Yes, with memory",Smart Key,262PS@6000rpm,335Nm@4600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2790 mm,235/60VR18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Manual, With Remote",,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,,Yes,"With Remote, Internal",Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2840 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",Yes,Yes,Yes,Yes,10,13.0:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
314,Audi,Rs5,Coupe,"1,11,41,200",2894 cc,8,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,58 litres,Petrol,,4649,,Coupe,2,,,10.8 km/litre,,1770 kg,7,160 mm,Ventilated Disc,Ventilated Disc,"Five-link front suspension, upper and lower wishbones, tubular anti-roll bar","trapezoidal-link rear suspension with resiliently mounted subframe, anti-roll bar",1586 mm,1582 mm,265/35R19,265/35R19,Electric Power,Only Front Windows,Yes,Smart Key,450PS@5700-6700rpm,600Nm@1900-5000rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,,265/35R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,465 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,3rd/4th year( regardless of its mileage),Yes,"With Remote, Internal",Analog,Automatic,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,2155  kg,"Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
